STN	PUNO	PAMPAHUTA	AYAVIRI	PROGRESO	CABANILLAS	ARAPA	HUANCANE	HUARAYA MOHO	CAPACHICA	PUCARA	TARACO	LIMBANI	COJATA	MAZO CRUZ	ILAVE	JULI	PIZACOMA	TAHUACO - YUNGUYO	DESAGUADERO	LARAQUERI	CRUCERO	PUTINA	CUYO CUYO	TAMBOPATA	SANTA ROSA	LLALLY	MACUSANI	MAAZO	JULIACA	SANTA LUCIA	CRUCERO ALTO	AZANGARO	JARPANA	LAGUNILLAS	PARATIA	QUILLISANI
LAT	-15.823	-15.484	-14.881	-14.69	-15.639	-15.136	-15.202	-15.388	-15.606	-15.046	-15.312	-14.154	-15.017	-16.739	-16.068	-16.204	-16.907	-16.308	-16.569	-16.153	-14.363	-14.915	-14.489	-15.217	-14.624	-14.937	-14.07	-14.8	-15.474	-15.694	-15.767	-14.917	-15.517	-15.768	-15.45	-15.384
LON	-70.018	-70.676	-70.593	-70.024	-70.346	-70.118	-69.754	-69.484	-69.832	-70.367	-69.972	-69.706	-69.356	-69.715	-69.662	-69.46	-69.369	-69.075	-69.04	-70.068	-70.024	-69.868	-69.549	-69.157	-70.787	-70.886	-70.439	-70.067	-70.169	-70.599	-70.917	-70.184	-70.784	-70.661	-70.6	-70.75
1968-9-11	1.7615384615384617	2.8010989010989014	1.2538461538461538	2.3692307692307693	2.6021978021978023	2.00989010989011	2.6285714285714286	2.885714285714286	2.246153846153846	1.9637362637362636	1.6318681318681318	2.5571428571428574	1.243956043956044	1.6538461538461537	1.524175824175824	1.0604395604395604	1.6813186813186813	1.7153846153846153	1.8186813186813187	1.4538461538461536	1.245054945054945	2.402197802197802	1.286813186813187	5.082417582417582	1.612087912087912	1.6307692307692307	1.1593406593406594	2.0142857142857142	1.1153846153846154	1.2846153846153847	0.8659340659340659	1.2076923076923078	2.367032967032967	2.28021978021978	3.013186813186813	3.343956043956044
1969-9-11	0.8934065934065933	1.6296703296703299	0.7494505494505495	1.6483516483516483	1.1175824175824176	1.2	0.9912087912087912	1.5626373626373624	0.5802197802197802	0.4571428571428572	0.7054945054945055	1.9923076923076923	0.8681318681318682	0.3945054945054945	0.3054945054945055	0.46263736263736266	0.27472527472527475	0.820879120879121	0.5736263736263737	0.489010989010989	1.0582417582417583	1.445054945054945	1.3340659340659342	4.483516483516484	1.9725274725274726	1.5604395604395604	1.3274725274725274	1.6263736263736264	0.8582417582417582	1.468131868131868	0.9	0.6241758241758242	1.0901098901098902	0.8802197802197802	1.8373626373626373	1.5824175824175823
1970-9-11	0.47472527472527476	0.8901098901098901	0.8362637362637362	2.0428571428571427	0.6153846153846154	1.2725274725274724	1.3802197802197802	1.524175824175824	0.9373626373626374	0.4692307692307693	0.8758241758241758	2.2274725274725276	0.9505494505494505	0.17692307692307693	0.8065934065934066	0.7043956043956043	0.47912087912087914	0.9582417582417583	0.9120879120879121	0.23296703296703297	1.3626373626373627	1.2428571428571429	1.3483516483516484	3.6505494505494505	1.612087912087912	0.48021978021978023	1.021978021978022	0.5153846153846153	1.0417582417582418	0.4472527472527472	0.26263736263736265	1.3087912087912088	0.5252747252747253	0.40439560439560435	0.8857142857142857	0.8637362637362637
1971-9-11	1.1417582417582417	0.7494505494505495	0.5934065934065934	1.8384615384615386	1.0285714285714285	0.978021978021978	0.8560439560439561	1.5538461538461539	1.0197802197802197	0.8648351648351649	0.8846153846153846	2.8351648351648353	1.4461538461538461	0.26263736263736265	0.7417582417582418	1.0098901098901099	0.7252747252747253	1.442857142857143	1.5373626373626375	0.5120879120879122	1.065934065934066	0.9153846153846154	1.6472527472527474	5.451648351648352	1.0131868131868131	0.6505494505494506	0.6648351648351648	1.121978021978022	1.232967032967033	0.6274725274725275	0.15384615384615385	0.7582417582417582	0.5021978021978022	0.4483516483516484	1.3208791208791208	0.7285714285714285
1972-9-11	1.4692307692307693	1.6274725274725275	0.610989010989011	1.8054945054945055	1.0285714285714285	2.4	0.9846153846153847	2.0714285714285716	0.6802197802197802	0.7967032967032966	1.0098901098901099	3.0516483516483515	1.2978021978021979	0.6527472527472528	0.5516483516483517	0.6670329670329671	1.146153846153846	0.7142857142857143	1.5043956043956044	1.0494505494505495	1.3197802197802198	1.597802197802198	1.6230769230769229	4.616483516483517	1.086813186813187	0.8824175824175824	0.9593406593406593	1.2736263736263735	0.4098901098901099	0.4868131868131868	0.7351648351648352	1.1802197802197802	1.5714285714285714	1.2747252747252746	1.9516483516483516	2.132967032967033
1973-9-11	0.978021978021978	2.1043956043956045	1.9582417582417582	2.769230769230769	1.0582417582417583	1.6692307692307693	1.0714285714285714	2.0362637362637366	1.3043956043956044	1.5758241758241758	1.0538461538461537	1.7043956043956043	1.7582417582417582	0.46263736263736266	0.7230769230769231	1.031868131868132	0.7087912087912088	1.543956043956044	1.1615384615384616	0.6428571428571429	1.0362637362637361	1.634065934065934	2.0835164835164837	5.601098901098901	2.3131868131868134	1.4967032967032965	1.3483516483516484	1.2865934065934066	0.7098901098901098	0.6901098901098901	0.5208791208791209	1.9373626373626371	1.5879120879120878	0.99010989010989	2.181318681318681	2.2978021978021976
1974-9-11	0.8395604395604396	0.8021978021978022	0.7999999999999999	1.9230769230769231	1.2263736263736262	1.2384615384615385	1.0736263736263736	1.2967032967032968	1.0186813186813186	1.0626373626373626	0.5241758241758242	1.7296703296703297	1.0	0.3054945054945055	0.5076923076923078	0.7593406593406593	0.7285714285714285	0.6054945054945056	0.9494505494505495	0.3626373626373626	1.2945054945054946	1.531868131868132	0.8813186813186813	3.6164835164835165	1.9043956043956045	0.8483516483516483	0.6032967032967033	0.843956043956044	0.28681318681318685	0.028571428571428574	0.08021978021978021	1.1318681318681318	0.38571428571428573	0.46593406593406594	1.254945054945055	0.7472527472527473
1975-9-11	1.4967032967032965	1.010989010989011	1.5999999999999999	1.9967032967032965	0.7978021978021977	0.09010989010989011	1.1032967032967034	1.7692307692307692	1.1395604395604395	1.6945054945054945	0.698901098901099	2.0483516483516486	1.276923076923077	0.07912087912087912	0.9340659340659341	1.4725274725274726	0.27252747252747256	1.4263736263736264	0.8659340659340659	0.9263736263736263	1.2153846153846155	1.0857142857142856	1.8505494505494506	4.301098901098901	2.174725274725275	1.0373626373626375	1.221978021978022	1.4257142857142857	1.2142857142857142	0.3450549450549451	0.2956043956043956	1.6164835164835165	0.9373626373626374	0.4835164835164835	0.667032967032967	0.9340659340659341
1976-9-11	0.8835164835164836	0.7428571428571428	0.19230769230769232	1.3153846153846154	0.7131868131868132	0.8329670329670329	0.7538461538461538	1.4604395604395606	0.45494505494505494	0.8747252747252746	0.4098901098901099	0.02527472527472528	0.9362637362637363	0.046153846153846156	0.6010989010989012	0.5923076923076923	0.4527472527472528	1.3428571428571427	0.6384615384615385	0.6637362637362637	0.6824175824175824	0.9164835164835166	0.9648351648351648	4.521978021978022	1.457142857142857	1.3131868131868132	0.3120879120879121	0.8385714285714286	0.7527472527472527	0.31758241758241756	0.24835164835164836	0.9736263736263736	0.5813186813186813	0.27582417582417584	1.189010989010989	1.0802197802197802
1977-9-11	1.48021978021978	2.3197802197802195	0.40879120879120884	2.8208791208791206	2.3626373626373627	1.710989010989011	1.89010989010989	2.5274725274725274	1.586813186813187	1.8142857142857143	1.3395604395604397	1.8296703296703296	1.3582417582417583	1.0879120879120878	1.4373626373626376	2.074725274725275	0.8593406593406594	2.075824175824176	1.565934065934066	1.354945054945055	1.2296703296703297	1.5516483516483515	1.5725274725274725	3.99010989010989	2.8054945054945057	2.656043956043956	1.5934065934065933	0.9807692307692307	2.727692307692308	2.0406593406593405	1.4406593406593406	1.9296703296703297	2.841758241758242	1.9296703296703297	3.2934065934065933	1.8186813186813187
1978-9-11	2.1307692307692307	2.1725274725274724	1.6901098901098903	2.854945054945055	1.0956043956043957	1.2175824175824175	1.942857142857143	2.764835164835165	2.1252747252747253	2.4527472527472525	1.0736263736263736	4.136263736263736	1.2791208791208792	0.6681318681318681	1.3285714285714287	0.8362637362637362	0.7351648351648352	1.0351648351648353	2.067032967032967	1.598901098901099	1.2494505494505495	1.48021978021978	1.3945054945054947	3.8362637362637364	2.32967032967033	1.9494505494505494	1.1846153846153846	1.518021978021978	1.7808791208791208	2.135164835164835	1.1681318681318682	2.0263736263736263	2.330769230769231	1.7868131868131867	4.117582417582417	2.4516483516483514
1979-9-11	1.0692307692307692	1.910989010989011	0.867032967032967	1.59010989010989	1.0175824175824175	1.465934065934066	1.3395604395604395	2.030769230769231	0.667032967032967	1.865934065934066	0.6582417582417582	3.6439560439560443	0.7593406593406593	0.4230769230769231	0.3098901098901099	1.2835164835164834	0.23846153846153845	1.143956043956044	1.1956043956043956	0.7769230769230768	1.0494505494505495	1.221978021978022	1.6824175824175824	3.1296703296703297	1.1945054945054945	1.5879120879120878	0.532967032967033	0.7203296703296703	0.6595604395604396	0.8120879120879122	0.756043956043956	1.0626373626373626	2.267032967032967	1.6142857142857143	3.421978021978022	1.8329670329670331
1980-9-11	1.9692307692307691	1.8648351648351646	1.4494505494505494	1.6692307692307693	1.3021978021978022	1.545054945054945	1.8725274725274725	2.2153846153846155	1.023076923076923	1.2956043956043957	1.3846153846153846	3.7120879120879122	1.7340659340659341	0.21428571428571427	1.4197802197802196	1.2604395604395604	0.8582417582417582	2.032967032967033	0.8318681318681319	1.2241758241758243	1.2241758241758243	1.7802197802197801	1.134065934065934	4.2736263736263735	2.0296703296703296	2.5780219780219777	1.6538461538461537	1.8734065934065933	1.832197802197802	1.7197802197802199	0.8285714285714286	1.2153846153846153	1.9373626373626376	0.9527472527472528	3.634065934065934	1.978021978021978
1981-9-11	1.0769230769230769	1.254945054945055	1.5747252747252745	2.803296703296703	0.7021978021978021	1.2824175824175825	1.8824175824175826	2.8835164835164835	1.8241758241758241	1.8681318681318682	1.342857142857143	5.152747252747252	1.9054945054945056	0.08021978021978021	0.5340659340659341	1.6681318681318682	0.9307692307692308	2.872527472527472	1.123076923076923	0.5263736263736264	1.3307692307692307	1.6747252747252748	2.4142857142857146	4.383516483516483	2.234065934065934	2.325274725274725	2.434065934065934	1.3765934065934067	0.9891208791208792	0.7637362637362637	0.3197802197802198	1.298901098901099	2.0087912087912088	0.5406593406593406	2.196703296703297	2.0692307692307694
1982-9-11	3.0340659340659344	3.1087912087912084	3.0538461538461537	3.1725274725274724	1.6582417582417583	2.0318681318681318	2.2054945054945057	3.00989010989011	2.7483516483516484	2.6923076923076925	1.6549450549450548	4.5175824175824175	2.4296703296703295	1.0274725274725274	1.221978021978022	2.3472527472527474	1.1923076923076923	2.6395604395604395	1.7340659340659341	1.4406593406593406	1.1824175824175824	1.8626373626373627	1.9637362637362636	5.18021978021978	3.467032967032967	3.7725274725274724	1.8681318681318682	2.6034065934065933	2.424065934065934	2.0384615384615383	1.1956043956043956	3.4813186813186814	3.1472527472527476	2.4527472527472525	4.210989010989011	4.5747252747252745
1983-9-11	1.2296703296703295	0.5802197802197802	0.5307692307692308	0.6967032967032968	0.7472527472527473	0.6912087912087912	1.1857142857142857	1.586813186813187	1.6703296703296704	0.9472527472527473	0.4868131868131868	2.746153846153846	0.9461538461538461	0.15934065934065933	0.36813186813186816	1.1714285714285715	0.41648351648351645	1.1747252747252748	0.4813186813186813	0.36043956043956044	0.5065934065934066	0.465934065934066	1.2648351648351648	4.382417582417583	0.8384615384615385	0.3076923076923077	0.4725274725274725	1.0387912087912088	0.7245054945054946	0.3824175824175824	0.16483516483516483	1.2813186813186812	0.2153846153846154	0.19890109890109892	0.7912087912087912	0.12967032967032968
1984-9-11	1.8560439560439561	3.234065934065934	3.8736263736263736	4.056043956043957	1.5835164835164834	1.7813186813186812	1.4318681318681319	2.0956043956043957	1.1989010989010989	2.4945054945054945	1.0461538461538462	3.4505494505494507	1.6989010989010989	1.502197802197802	1.5252747252747254	2.2604395604395604	1.7439560439560438	3.0538461538461537	1.7032967032967032	1.9197802197802196	1.5582417582417583	1.464835164835165	2.0549450549450547	5.5	4.324175824175824	3.2890109890109893	3.21978021978022	2.9896703296703295	3.335604395604396	3.352747252747253	1.7670329670329672	2.3098901098901097	3.3142857142857145	2.7593406593406593	3.304395604395604	3.971428571428571
1985-9-11	2.245054945054945	2.242857142857143	2.21978021978022	2.3483516483516484	2.0032967032967033	1.335164835164835	3.4443956043956043	4.248351648351648	2.9307692307692306	2.681318681318681	2.5725274725274723	3.6659340659340662	2.5197802197802197	1.2835164835164834	2.268131868131868	1.978021978021978	2.0076923076923077	3.645054945054945	2.0637362637362635	1.6989010989010989	1.2406593406593405	1.8373626373626373	3.8637362637362638	5.059340659340659	2.82967032967033	2.1373626373626373	2.169230769230769	2.327912087912088	3.024065934065934	2.020879120879121	1.065934065934066	1.7516483516483516	1.9272527472527472	1.7406593406593407	0.8351648351648352	2.443956043956044
1986-9-11	0.6593406593406593	0.921978021978022	0.49010989010989003	1.6692307692307693	0.7000000000000001	1.464835164835165	1.925274725274725	2.012087912087912	0.932967032967033	1.0681318681318681	1.1241758241758242	4.053846153846154	1.4395604395604396	0.610989010989011	0.7846153846153847	0.6428571428571429	0.39230769230769236	1.2890109890109889	1.1428571428571428	0.4604395604395604	1.1714285714285713	1.401098901098901	3.3934065934065933	4.581318681318682	1.0945054945054944	1.201098901098901	0.8648351648351649	1.049120879120879	0.7254945054945054	0.3263736263736264	0.13626373626373628	0.6428571428571429	0.4954945054945055	0.421978021978022	0.23956043956043957	1.0604395604395604
1987-9-11	1.9120879120879122	1.3340659340659342	0.8989010989010988	2.887912087912088	1.9725274725274726	1.1791208791208792	1.7175824175824177	1.8406593406593406	0.7131868131868132	1.3087912087912088	1.2076923076923078	5.242857142857143	1.3846153846153846	0.49120879120879124	1.4384615384615385	1.6593406593406594	1.0604395604395604	2.0703296703296705	2.3131868131868134	0.743956043956044	1.365934065934066	1.432967032967033	2.4516483516483514	6.157142857142857	1.5263736263736265	1.8824175824175826	2.4593406593406595	2.0356043956043957	2.3596703296703296	1.467032967032967	1.3576923076923078	1.7164835164835164	0.9846153846153846	0.8769230769230769	0.0978021978021978	2.0923076923076924
1988-9-11	1.7098901098901098	0.4340659340659341	0.4824175824175824	0.4197802197802198	0.9736263736263736	0.7307692307692307	0.6857142857142857	0.6285714285714286	2.2857142857142856	0.7923076923076923	0.3637362637362638	1.3175824175824176	0.6879120879120879	0.1054945054945055	0.6494505494505495	0.9857142857142858	0.4769230769230769	1.0703296703296703	0.4065934065934066	0.4703296703296703	0.8186813186813187	0.5769230769230769	4.1208791208791204	2.598901098901099	1.1923076923076923	0.9593406593406593	1.0802197802197802	0.917802197802198	0.6157142857142858	0.1421978021978022	0.16703296703296705	1.0131868131868131	0.42549450549450546	0.4835164835164835	0.3021978021978022	1.0527472527472528
1989-9-11	0.6802197802197802	0.7010989010989012	0.7835164835164835	1.2527472527472527	0.7395604395604395	1.1549450549450548	1.1472527472527474	0.9857142857142858	1.1967032967032967	1.0252747252747252	0.43186813186813183	1.8560439560439561	0.48571428571428577	0.001098901098901099	0.5560439560439561	0.6846153846153846	0.07142857142857142	1.2901098901098902	0.9010989010989011	0.21648351648351646	0.9538461538461538	0.967032967032967	1.9824175824175825	3.0197802197802197	1.2736263736263738	1.3637362637362638	1.453846153846154	0.932967032967033	0.954065934065934	0.6351648351648351	0.3131868131868132	0.6978021978021978	1.243736263736264	0.36923076923076925	1.6164835164835165	1.7417582417582418
1990-9-11	2.2483516483516484	2.354945054945055	1.6780219780219778	1.9846153846153844	2.349450549450549	1.8945054945054947	1.9318681318681319	3.2857142857142856	1.4164835164835166	2.3703296703296703	1.4406593406593406	2.2516483516483516	1.5516483516483515	0.3912087912087912	1.3131868131868132	1.2615384615384615	1.2659340659340659	2.343956043956044	1.7241758241758243	2.098901098901099	2.135164835164835	2.0274725274725274	4.257142857142857	3.720879120879121	1.2153846153846153	2.9967032967032967	2.193406593406593	2.283516483516484	3.2914285714285714	2.4526373626373625	1.5425274725274727	3.178021978021978	2.362087912087912	1.7494505494505492	0.9571428571428571	3.189010989010989
1991-9-11	0.8461538461538461	0.8703296703296703	1.0	0.6604395604395604	0.5560439560439561	1.176923076923077	1.0615384615384615	1.2714285714285714	1.468131868131868	1.2054945054945054	0.7373626373626373	5.084615384615384	0.8010989010989011	0.2153846153846154	0.6956043956043956	0.7582417582417582	0.46813186813186813	1.4692307692307691	0.6879120879120879	0.6362637362637362	1.3	1.0120879120879123	2.5406593406593405	4.92967032967033	0.8384615384615385	0.9395604395604396	1.6197802197802198	1.5506593406593405	1.267032967032967	1.2604395604395604	0.46703296703296704	1.865934065934066	1.309120879120879	0.41098901098901097	0.6967032967032967	1.435054945054945
1992-9-11	0.7010989010989012	0.9373626373626374	1.1736263736263737	1.397802197802198	0.820879120879121	1.59010989010989	1.376923076923077	1.4901098901098901	1.1637362637362638	0.8835164835164836	0.987912087912088	2.9087912087912087	1.0373626373626375	0.4934065934065934	0.9307692307692308	0.720879120879121	0.9018681318681318	1.9307692307692306	0.6307692307692307	0.8505494505494506	1.3032967032967033	1.1802197802197802	1.2802197802197801	4.207692307692308	1.1296703296703297	1.1736263736263737	1.3736263736263736	1.281868131868132	1.0463736263736263	1.2405494505494505	0.3	1.6406593406593408	0.9537362637362639	0.7362637362637363	1.3823076923076925	1.3613186813186813
1993-9-11	1.8274725274725276	2.2551648351648352	1.987912087912088	1.7307692307692308	1.7997802197802197	1.7554945054945055	1.8263736263736263	2.1791208791208794	1.7065934065934067	1.965934065934066	1.020879120879121	4.240659340659341	1.4318681318681319	0.8065934065934066	0.9142857142857144	1.8076923076923077	0.9373626373626374	2.7725274725274724	1.6637362637362638	2.146153846153846	1.0043956043956044	1.8813186813186813	1.7593406593406593	4.824175824175824	2.110989010989011	2.364835164835165	1.3054945054945055	1.895054945054945	3.21989010989011	1.7652747252747252	2.1527472527472526	2.291208791208791	2.0875824175824174	1.5534065934065935	2.5305494505494504	2.465604395604396
1994-9-11	1.1813186813186813	1.497802197802198	0.8659340659340659	1.557142857142857	0.7912087912087912	1.157142857142857	1.2703296703296703	1.3406593406593406	0.5791208791208792	1.2246153846153847	0.43956043956043955	3.308791208791209	2.2131868131868133	0.29120879120879123	0.5274725274725275	0.6681318681318681	0.6208791208791209	0.943956043956044	0.976923076923077	0.7934065934065935	1.1505494505494507	1.0164835164835164	1.7208791208791208	5.2153846153846155	1.0604395604395604	1.0582417582417583	1.2417582417582418	1.1518681318681319	1.1728571428571428	1.3647252747252747	0.4010989010989011	1.1483516483516483	1.352087912087912	0.5428571428571429	1.5475824175824178	1.9872527472527473
1995-9-11	0.9736263736263737	1.034065934065934	0.7857142857142857	1.0241758241758243	0.6516483516483517	1.1956043956043956	1.1120879120879121	1.6043956043956045	0.7527472527472527	1.3164835164835165	0.6208791208791209	3.1439560439560443	0.8890109890109891	0.30439560439560437	0.6010989010989012	0.976923076923077	0.34835164835164834	1.2098901098901098	0.6131868131868131	0.5802197802197802	0.9813186813186813	0.7626373626373627	1.212087912087912	4.329670329670329	2.3098901098901097	0.8659340659340659	0.3747252747252747	0.7291208791208791	0.6648351648351648	0.4163736263736264	0.8186813186813187	0.9010989010989011	0.9424175824175824	0.5428571428571428	0.8664835164835164	0.8372527472527472
1996-9-11	1.0934065934065933	1.2637362637362637	0.8087912087912087	1.102197802197802	0.9054945054945056	1.2021978021978024	1.020879120879121	1.6252747252747253	0.998901098901099	1.2032967032967032	0.8461538461538461	4.112087912087912	1.4736263736263735	0.38571428571428573	0.921978021978022	0.8846153846153846	0.5472527472527473	1.1296703296703297	0.9428571428571428	0.9307692307692308	0.9296703296703296	1.967032967032967	2.1516483516483516	4.035164835164835	1.7	0.8428571428571429	2.013186813186813	1.204835164835165	1.0921978021978023	0.7183516483516484	0.2032967032967033	1.0648351648351648	1.074065934065934	0.7197802197802198	1.0339560439560438	1.455054945054945
1997-9-11	2.2120879120879122	1.8505494505494506	2.0604395604395602	1.8956043956043955	2.063736263736264	1.9296703296703297	1.8318681318681318	3.2714285714285714	1.9747252747252746	2.465934065934066	1.1945054945054945	5.275824175824176	1.468131868131868	1.2406593406593407	1.6439560439560439	1.442857142857143	1.1406593406593406	1.2285714285714286	1.298901098901099	2.113186813186813	0.9956043956043955	1.7992307692307692	1.6538461538461537	3.769230769230769	2.6373626373626373	1.6439560439560439	0.9934065934065934	1.6725274725274724	2.370879120879121	1.077912087912088	0.8043956043956044	2.1307692307692307	1.5639560439560438	1.213956043956044	1.7019780219780218	1.99
1998-9-11	0.8274725274725274	1.4956043956043956	1.3417582417582417	2.1384615384615384	1.201098901098901	1.276923076923077	2.0248351648351646	1.4813186813186814	0.743956043956044	1.3846153846153846	0.8318681318681319	3.6549450549450553	1.4901098901098901	0.5505494505494506	0.8637362637362637	1.4274725274725275	0.6164835164835164	1.3725274725274725	1.0637362637362637	0.8692307692307694	1.4857142857142855	1.7230769230769232	1.8989010989010988	4.456043956043956	2.2593406593406593	1.7439560439560438	1.964835164835165	1.1520879120879122	1.4230769230769231	1.1846153846153846	0.6802197802197802	1.4747252747252746	1.2517582417582418	1.1934065934065936	1.4767032967032967	1.0452747252747254
